x,y,t,z,target
0.7163663896621056,0.30673593683333134,0.42749489192145035,2.906470127405176,9.554353253201572e-05
0.582048227728564,3.230966074015215,0.273429900649355,0.8402381935411457,0.010204519838595232
3.0149356612784004,0.5011844160319786,1.8074668218984453,3.0666823360483515,0.000479389425096443
0.02559050569898131,1.6791940389500455,2.464499818330238,0.8542674190112916,0.024979733003677274
1.5743650773424664,0.9267305647325873,2.579688244008867,2.9378017482326837,0.003408253612322225
0.01623981504052776,2.099757789847468,2.7999806157686504,1.8107548623847545,0.03702019907152341
2.724276628896298,0.8411651972788213,1.301498421225881,2.894692925341726,0.0011494887803913006
2.7704521737823646,2.004278010517383,1.4501928756689064,2.4823157231495925,0.007740808492267763
1.2484046394252533,1.5872884153091225,1.2947304977224823,1.0940803954483171,0.00882694410021589
0.9736123576986254,3.8111111537751414,3.748147242868723,1.6768925665162033,0.11051002339370186
3.7768932600325242,2.662552504461467,2.4022131927241785,1.8188956188379728,0.0173143974181762
3.7365452139643933,3.5956393973830005,3.725967474159542,0.8352363975410444,0.0483853766260773
1.2762405969158273,0.40490326136161153,2.8714150753116576,3.854781044164829,0.0006285630736119581
2.139882388632656,3.0986417093073335,2.750630908038388,1.7002558474737222,0.04296368375504592
3.5345878484944504,0.8572999895939526,3.88206603661721,2.2374227892132996,0.00237692737209744
2.356772917061054,3.698649849555278,1.2509365832118475,3.1628191842684727,0.022579173844728233
1.806256010963705,0.1125494897875994,2.833663281030967,2.421331862131925,5.5705919686013465e-05
0.6654646047657659,2.3168141729550036,3.8993967341339273,2.038482151437714,0.04275363977609239
2.2302626117218898,1.0343270177398658,3.865612837313077,1.4564889021454697,0.005873675521474678
2.8914928160895825,0.8675180199692664,0.677856049757978,2.733914663847182,0.0006495997914656939
2.574066857058506,1.6695864305049395,1.3089375589963634,1.2354068781237806,0.0064968769124046635
1.9937332895303415,0.6939311987979331,0.37430429676816945,0.3453053189552845,0.00044290394282964164
0.3220558537574295,3.396354265592548,2.946119755529216,1.715914123438157,0.09279799157111056
2.471222514789261,3.882584578251919,2.4530604550029382,2.2926566040059013,0.05054057597176572
2.026892056496489,0.4346321238107339,0.4754008879210773,3.9680296302479223,0.00011497199953579131
1.9528996007805588,0.10233166593863464,0.7372792059576038,2.578278611391583,1.3432691702573097e-05
1.8357530576284828,0.1904973943168753,2.005810123644448,3.7157027665645934,9.342345254282944e-05
3.8138702142207217,0.6981766633351507,2.302425150944325,2.624475148681952,0.0009742209587314416
1.6020567622277178,1.6420506579355736,3.5872114715880303,2.745010722987009,0.013492710065683713
3.9831324866298727,2.9226892013725356,0.7806052025592453,1.7926881561031587,0.007340564905058206
3.6199492358315286,3.435323031433749,2.5923668700144735,0.9961312401819111,0.03620065422243714
0.3494724897181819,2.7345408307180623,3.037720119971447,3.182154701074538,0.045171949882384925
2.6129288243645865,1.7656123553766179,0.37930656451246175,0.3237517089023608,0.002417131812104048
3.410887432296345,1.925086624187012,2.7313009579018113,3.5163746322566696,0.007772197962860886
2.0469671922118797,0.877060751946855,3.684157329759408,2.347701261149944,0.0037089803256539944
2.7016826617521956,2.765962559666198,3.2632378354172427,2.4266139792297605,0.027976541273426636
0.38775232112428193,1.3727487641765734,1.9023058759777038,3.084120672555327,0.008217248229551076
3.825461622046904,2.9018552958015187,3.6411076690772872,1.5479811617993327,0.0274332573250065
2.855924658798098,3.6710828721676347,0.5751780673514525,2.353786715005328,0.010842148965777124
2.480120873826161,0.6407307199200895,3.3420983100418122,3.583584885270683,0.0012685699611512708
0.3758138020722281,3.443574910339787,2.6379668099427307,1.8545433814372827,0.08524737999546793
0.16843978063081685,2.6683538180391966,2.1741373741028887,2.5471077766464547,0.04135244480678277
2.443899212129685,3.040136900234156,2.8814612185716495,3.8731701578588758,0.024928306030147635
1.0519001407657198,3.431443871541444,2.8608980570792637,1.396412881914523,0.0787133255409071
3.866509365917869,3.0887997399234606,0.915699613949977,2.6438145811708678,0.008371061026014823
1.2825850906006144,2.42447081455577,1.1114972631564433,2.5170336345643305,0.013799564731989978
2.4765410378573565,2.0126494367480814,3.924751100784134,0.2047528826659846,0.024098963881645504
1.9652634299384717,3.674147199805916,0.7533068772839603,0.5646392550984898,0.024385299355100355
1.462452695344895,3.3874315449387433,1.63632537883336,1.5364771654774703,0.04339518282449199
3.596086605170309,0.8264497327954669,1.0224450848507265,0.13666482499885863,0.0010502846685967293
2.073697158184684,1.5662074606509073,0.5844711124773575,2.9945338272529756,0.0022130697826636095
3.444285037114384,1.5080917005312493,0.4923089900312903,2.8317719840319238,0.0011903401070515983
3.4881176358564554,3.8615540384780065,2.92257210584093,1.0983050733782689,0.05079640303942196
3.688499240090011,0.9059518126118721,3.4712621694545773,0.26330878655342865,0.003182031729422965
3.1276210715432433,1.4040413056920606,2.6731628879496836,3.0324993217424256,0.004927048262120128
0.8903899665113392,0.035856937498301884,2.651983138792851,2.654976106005919,6.784358006426661e-06
0.8359198541865667,2.5822956758829663,2.0980758357700786,2.855787249834679,0.028877608578335136
0.5354791370166145,1.706699202784197,2.2872038514185102,2.044864520443219,0.017408620728381768
0.6910513264790888,1.6827452783543044,1.2197386855477597,0.8724640743563002,0.011425588110837371
1.5182559160985172,3.7942174730005354,1.494247499883222,0.721032003136593,0.055346372248567755
3.84381022192802,1.9530866577553436,3.8039462870103895,0.7415802894262197,0.01411278977764995
2.02028182516373,3.9372154150410976,0.48752031329465517,0.30321074231160006,0.018434565279835446
2.55159665649719,1.6597438652064485,0.5642583620422925,3.601448205342007,0.0018248739248935618
0.289534217345631,1.5411750687406658,1.4778388489215066,1.6594705813047879,0.011453532667364529
0.22936174316133492,3.2214201142791183,3.5159337124913836,2.531286185694172,0.08117940907139197
1.3274789981758588,3.20934102343024,0.9545552641845378,3.9351387305061314,0.015312814413406768
1.8209387824618184,2.2205372648579895,2.779959798203699,1.826338114083169,0.02391395935590207
3.8373789381750507,0.09246574767566261,3.242794047028947,2.3322446231728335,2.258906990872105e-05
2.9963780480776427,1.0770990342345133,0.32123688139912127,2.6883096565150466,0.0004692893900661248
3.1365029412225076,3.5233443236447326,1.2284543974637303,0.7583459293677041,0.024534317887564792
0.9236504162921294,3.1427473911096513,2.2436150021987937,1.952723809201641,0.05269203654297956
2.3762854625384064,1.3480982313950554,2.8108012867446477,0.9447575881803317,0.008600934900995356
2.0026456670053707,1.1422869017492412,2.071885248401971,0.12042416484625565,0.00601454839477441
3.896426454695286,0.5845490991957604,1.7148447837942846,3.563017118021524,0.00043036859037763825
1.17828672209655,2.2383132319514045,2.842111883520784,1.730785093655847,0.030396548582319372
3.6989400103706886,2.211419702613444,2.041846569068876,1.5974308871703637,0.011232943904247634
1.3483926289725057,0.7811950633389562,0.3475066693038345,3.626460495932527,0.0003574374810979584
2.323838110920961,2.686159273614928,3.695521759369457,2.085974663991356,0.03376397245286605
2.0098461018976037,2.6111980477902494,3.4937024442489606,0.21483530291303862,0.044054472222882626
1.2261101383724415,2.145601059296866,3.169263790847296,1.8695473891612775,0.02871421676377995
3.0495306640930515,0.709358171769543,1.7644187676524905,2.8383409727438087,0.0009789634482227007
3.2672572384659637,0.28471358629650434,1.431429683462196,3.6893822099083504,0.00010270788784035945
3.1311957281616833,3.7404484926583352,2.8066621599723294,2.20322256437852,0.04293410723750608
2.2988543630168516,2.9812411559505705,2.5552306080518545,1.7791026696066548,0.035582822612802746
2.2603064079397552,2.8815144683890144,3.5041499757930943,0.6356841831815963,0.047976649884436624
2.756606436761053,2.9311621834374706,1.530852102982437,1.7082580877586415,0.0202149768381429
3.033441524494214,1.616552540056239,0.16355783496192974,1.4652514137652477,0.0006724531501940373
3.770330557088218,2.4109282801886844,0.18597063277349019,2.5000025685418836,0.0011251018271221226
1.7251039114854299,2.9130781988531367,0.9271762775188097,2.101136468085257,0.01599143602667411
2.5919334605089346,1.0546806148236536,1.5242866111595221,1.7415170813716272,0.0027237067407616315
0.3007445364229999,3.760954710369507,2.7276580226706892,2.8743200154393236,0.08659978607074813
0.6105337110657151,2.9684264489341396,1.5556751522936136,2.39404731713516,0.035151695151211124
2.3504760506173685,1.8845218825711127,3.3895810419720327,3.4261958796441685,0.011888500121261024
0.7797908737199963,2.827539748674626,1.6416101036460549,3.7558299917172584,0.023749374616471888
3.932314397239043,2.997548707132833,0.802695653927213,2.4668792442522047,0.0070714231944704305
2.068377202555275,0.6069810847400956,3.105908098850289,3.41439747217498,0.0012805638249613262
0.5664748890079351,0.46502600147988277,3.4433198890852705,3.2089427855564727,0.0013068113729432494
2.084062027892277,1.8789244861601708,0.8634567383153721,0.8888139187068498,0.006768842035081063
2.592466942374085,1.5745087067576404,3.432173781681882,3.7986500761869886,0.0071891460235678165
1.155175938885382,1.3652741341884742,3.423369664575119,1.3777689784318112,0.013462460318133099
0.6616914753767772,2.4206356153262227,3.67892504994512,0.6690904890004525,0.05585916406410622
2.2698207866724402,2.6475753937612736,0.8432500823278728,3.8593493944104837,0.007083081073499188
0.2166377058314965,3.542594701651713,1.7400968919430944,1.1199508574633341,0.07734216910829284
0.4588504901156631,0.9591639515404491,3.84337416054867,0.7746776208468912,0.0094067817896577
2.6175079749618626,2.184587245489822,2.0821684080548963,0.3746614077040027,0.01800156849034872
3.4628542966146183,0.33729061906912733,1.1863816640762324,1.605193563097844,0.00017529058922630684
0.6739381194548337,1.4707123933784017,3.7750956065915933,0.9218883733064639,0.020202352491079725
1.8808434768955062,0.3232544630726516,0.5316404966068172,0.3310773368798933,0.0001407828162807845
1.0446283145867792,2.959952653240882,1.985817121581206,2.095570800687512,0.039916023188129396
3.9899440190215634,0.7480928857170791,2.2502882463511416,3.1451933322688186,0.0009320019510905033
1.7849423749800855,2.848180210982579,3.2111896900146437,3.763500722066383,0.02909377232776
3.538562041695231,3.1107803177643456,2.094481056350729,1.6086550438400602,0.02374812705434463
3.2286293327686844,0.7533351444663146,3.6000646983311,0.919803779035432,0.0024070300391683327
1.7707670080417208,3.458748699789216,2.2257424385480786,3.3430082902979508,0.03683066337757787
3.1126288502356902,3.1966463169319566,2.9907922621794936,1.7743648892282662,0.03555783366981929
1.2353054656545983,3.548971259007053,2.9921501649230473,0.2549644774832836,0.09370976048150972
1.9200331099731525,1.116672785176601,0.12423608284095876,2.1844149142049623,0.00029957561336785776
1.3680790005012713,1.833787114366928,2.115254999186369,2.389682683821427,0.013783960807255045
0.39609993284269757,1.4148226618770665,3.077768897848129,0.013844751806171523,0.01982069909899372
3.1778816900772235,3.7495033092221672,3.9170763353882982,1.9659456029447724,0.05353011628653829
1.8295300516824633,0.6602875305396546,1.8820088247890172,1.025759374717723,0.001789582468217444
1.0356716329509161,3.896996101942813,0.5000491246926191,0.976612711953631,0.023178352088510715
0.5051694855676391,2.8158796608255585,2.482805383228077,3.1191770263257195,0.04058574862281682
2.118735597413155,1.7165963611407042,1.1275622894908284,0.41380204044367164,0.007563495352883327
3.064643083838499,3.7788013479928875,3.0611752118685924,3.3551132834272384,0.03696139353811081
3.642592850092718,0.17129435412414776,1.243160951676887,1.1659751177322502,4.782958169433274e-05
1.7424705405091598,0.44586891205002854,1.6053368361927507,0.5101772945528729,0.0007773455803035104
0.13888754486406865,0.6306766485097367,1.3228628798971436,1.0707410722077322,0.001988266206280713
2.189798242159135,2.7083436212920713,0.20119977181446563,3.3253426146279534,0.0020655733400573506
0.793252454419176,1.6982326979372737,2.8781882122268874,0.4843108821424844,0.023442284177474727
0.9620966555703213,0.12747830862064566,3.2246411702247486,2.1741990114722496,0.00010463550812429864
0.9351669321483514,2.0575596194182775,3.4075626478090366,1.497221300940521,0.03197774704193981
3.001906058942026,0.012193271287104866,1.5039512662888601,1.9948481127583906,3.0391816974063075e-07
1.696081003645581,3.684791140477405,1.8744888756099192,2.9034750613839932,0.04109443203888671
2.529699103889535,2.077397583891139,0.29606280217546516,1.3091776346303567,0.00239049380598546
2.121763203524749,2.335113222858251,1.5378537014887335,1.4440135128882141,0.01627635049247019
2.374336357807746,3.3768726623602974,1.7225523721495992,1.6948678881900174,0.03337059472908371
0.1822402958883072,2.558526332424065,1.3341873569301745,1.061398422104611,0.03258903755291525
2.907257561285896,2.207827124121821,1.7549230467877017,2.9586332681345637,0.009598748679457451
3.9570036750910784,2.2592587869690424,0.2566085077437218,0.17628248037970334,0.0018140407818715179
1.5460077667911205,2.302139787681648,2.1574465580744056,0.0331277630009119,0.029076717038043782
2.6038945138124694,2.689842924281126,3.1293921678585,0.8135167003433272,0.03472397752179458
3.0756104544040372,0.7172791387824226,3.4116482414910316,0.8711294490441424,0.0022347838210275985
2.8000168099666043,0.22801194946540643,3.7366978108124944,2.78436350071798,0.00018376366525492616
1.365445693624762,2.4963890751131967,0.134837575286392,1.2812324888679847,0.0022433042993875644
3.025269535651792,3.8766916442551267,2.129851392185111,3.573557793127564,0.02923122200356663
2.6517417122180977,3.207135213443952,0.11761244863265262,2.1562928237980072,0.0018887192016490933
1.852558733830728,0.5271582130247842,2.3715186616774377,3.8452692967537327,0.0007879319596398926
1.3579990306949359,0.2769144066774275,0.9967335794793722,1.6371030926498984,0.00018786617603849573
0.11417594143051894,2.249148302640208,0.7072802779000036,3.060115835368312,0.00975492150447741
1.3145711587643536,0.8527218794016703,3.069256757608887,3.174369936221015,0.0033144471601468796
1.301373617072194,3.151238734776887,1.4214926602090843,2.9306463435577252,0.026549561473492696
2.7325243507414534,1.256801285926013,1.0051236911602106,2.5679430600351147,0.0021614370277668144
2.037806017038667,1.8480429870731567,0.9803461098772338,0.33697734019322284,0.007931682164097403
3.109795358579707,2.9607804881424777,3.1176459352019243,3.784148551737059,0.02068168562120697
3.3257560935736463,1.8930311003679683,0.7018685990883756,1.9422404478817183,0.003293814519687857
2.3882961176027178,2.5351203185961877,1.1735014858304382,0.1712939362916482,0.016102150657637
3.1712904854754096,1.5150120703056948,1.6910989364685005,1.7582138873106226,0.005150007294840187
2.9444189800277742,3.370275115777809,1.6309501054904039,1.2029917739384746,0.028894441334376724
1.7979207776609079,3.5776653522048267,0.8548350155494295,2.1047316725044904,0.02182430137063759
3.589036200591889,0.6329038103332858,3.3967402282105357,2.924794513511013,0.0010324158631414826
2.393228595486241,0.15428492674880898,2.52865105564952,2.794740468938375,7.516263824800646e-05
1.0652296443939246,3.0012145166668356,0.2821444253548991,0.18541849874555308,0.008371491677209053
0.8314574997413803,2.3580738112157387,3.520378654469364,0.7772591573028542,0.04868056768151902
3.6554510040159736,3.588519514873177,0.219625980395186,3.304466369194199,0.0025611008074534064
2.52049918882906,0.5713555455728463,1.9711931320739415,0.11492962272631471,0.0012389112045930151
1.6722890916879884,1.80221064123865,1.8376514082402102,2.2199823773922653,0.011235721343100526
0.2108364399853911,0.5824091735180366,1.1769046268943424,1.4133684260964656,0.0014193942649170519
1.6259625861008797,3.2619432978564085,3.986555704266972,2.9847061393102616,0.05277046035066045
3.0838460708212736,0.7289308421331491,3.629994160798872,2.871292848983926,0.0016688343708900987
3.580170845072253,3.5582299891547313,0.876112849082507,1.3510430036245265,0.014750121071323744
1.3057630878459336,1.9613602774771506,1.7044876262215916,2.1223928159904744,0.014219629934785868
0.3316603624417104,0.3630172945555463,3.9447641264446647,3.732138522715879,0.0008172098737497295
1.288427165493807,2.8352499462054164,3.622347412416798,2.1804024257000845,0.049892530498698795
0.06072620476168373,1.1076033233953808,3.8515767141598274,3.9526210539906654,0.00781427605012406
3.336473999520059,3.0509872449051323,3.6706019022079825,3.668411223650374,0.022952581423935386
2.5811614099086824,1.9909531302835084,3.822837166082895,3.821837418401929,0.012117883177058862
2.09988837307552,3.904308717118902,0.5231035340336646,0.314641104385849,0.018953622028697905
1.684455062606624,1.30206372278342,2.1909516353318135,2.4543120395443982,0.006407472720682244
0.15712190424998626,3.572518189741529,3.7156245149336864,3.704151920397085,0.08156908194259734
2.7945788205498436,3.3075943867420414,2.7870591430880096,3.279656213647452,0.029433323275548092
0.4932238308139572,0.35110153663531024,3.5416953710578554,1.132064318569883,0.0011457001482905967
2.812593218234432,1.1644024504202322,3.827379421959765,2.697313807083556,0.0049198285266960655
0.2562402298228258,2.7772278216642885,1.9458597379506692,0.7516159135847926,0.05391955246187982
3.5469398349055314,3.410520678602402,0.8817084046438242,1.1583087382400234,0.01416174948085037
3.4280304444853043,1.3787882498830444,1.8604379311415846,2.7224073796278936,0.0035365171476122483
2.492455156165752,0.19883848458422398,2.498063537407408,3.942990115955746,9.422215954513262e-05
1.3875122279247487,0.05670060380967903,2.816022079891664,1.9696942798010844,1.7444700612776383e-05
3.1628514402201158,1.4387285703441426,3.6591366406030517,3.453617774297043,0.005617090629741449
1.419779263106761,1.6118609095372067,0.8961035652981241,3.636190622359819,0.0037569081246416358
3.8620720876523036,1.0937349748341398,2.7098312989344366,2.2773555895409405,0.0028389704089606853
1.9367011773221279,1.187835412169522,0.907575075902061,3.380246597286376,0.0018672390137090035
1.561341515719231,1.2268788475993053,3.3725652441053016,1.7239805583273342,0.009022247607431816
1.4268848463420576,0.6824531441350774,3.568541741346464,3.880548477603876,0.0019239222711989674
0.7512589294876498,3.7331208583475504,1.336956674687737,3.190563797845728,0.039308973236929404
2.502785373341234,3.365534290381705,0.7318309684176676,2.2715082952826116,0.013026309604433435
3.9207566711692894,1.2929472696513844,1.0288593002380308,1.2251636605305818,0.0020860637251011653
1.8660180105078445,2.8732922041869275,1.9152035672814443,0.7174834848555347,0.03528888873943253
1.0882715969758903,1.5931750173224064,3.59746425077188,1.591159738916174,0.018550955982273323
3.5257473337057417,1.1000654176236648,0.5184037838796135,2.6671125395687367,0.0006736858529935735
1.9025909758662138,3.2759908999008633,2.3585079932468966,0.47851157554045404,0.054605364961630834
0.9379596140738939,3.8001289114920094,3.876787566705966,1.9813441829943654,0.10685453453193408
1.645535139583709,2.2903199539200156,0.0801893286483653,2.0209821826503305,0.0009116759823193974
2.789657080976652,2.0164975380678873,2.193577298159366,2.6825059177215556,0.010525088360970741
0.44100508651113624,3.165106960870441,3.150952366454647,0.3992355028456104,0.0963910937099549
3.2865903564690035,3.4842339867556693,2.051126736428723,3.701976229582981,0.02064201040761167
1.7305399658311238,3.490957417256415,1.4673132396182673,3.195522760209969,0.027809148188103996
1.1513035127453957,1.8200163233775626,0.09954922799436283,2.706187056672019,0.0007215076361531951
2.251981694679067,1.2045659475394153,1.8122573984451535,2.717403471597489,0.0037631591232664815
3.707965081324694,3.6344080035765054,0.02922107417364139,2.4121236319723334,0.0004172373160165959
2.278038028803032,0.0661849312372199,3.730452062795803,1.1718835927054678,2.43237395955487e-05
2.2123653047079435,0.6517319964525973,1.1963309602668395,2.3705804270919053,0.0008322542601482779
2.7362727368990436,3.12018654050573,3.026075817299672,0.46449484826621296,0.04565944368057853
0.27361211472157293,1.3382835408046774,2.972996069861793,0.007983246929634005,0.018021630047039928
3.765520716492978,1.1309151031198985,1.2622768056865088,3.05023434789369,0.0014294780577284137
1.5345659529001796,1.0036430025205259,1.1551054616379008,3.800145932726831,0.001727693412689039
0.4497813766958097,0.5569633074022817,0.7757286458550644,3.100512719902529,0.0005862906993653039
2.5417434159094285,1.979518537423998,2.060480033698055,1.4941696279435632,0.013045256271652612
1.808222310565443,3.971159180998473,2.6209095578571837,3.491012901672572,0.05231074837096879
3.211278867657044,0.31222184032383815,1.2676497296170681,3.6499489729648973,0.00011353292042691423
2.145641699618938,3.8478145402889203,0.5043222707040953,0.04270909612792548,0.01787009605643427
1.1640486167103536,1.3126966338524626,3.1234667347707004,2.9180577292886616,0.008780378746737582
1.7060046552383012,0.3790616175803031,3.101530903070475,0.901023202443099,0.0008886458077479687
1.4968676435820523,1.6506370302282656,3.3810342954572246,1.9901839811796933,0.015891971304340963
2.7453989747714416,0.8029478575189348,0.07762119846929622,1.2085969072198934,8.927808638966924e-05
0.9457303898978351,2.472324319849703,3.9592585949940653,2.841501906772026,0.03823391019418744
2.916741888127821,1.3533821551862433,3.7788929726438005,0.7345851517879697,0.008928538014050696
0.4825899716689394,2.1746637710541767,1.5877322492132584,3.4879849495055546,0.015780727505419673
1.0734101355134489,3.3182131844999017,1.3722306037997705,1.3377078991808866,0.041372782219573946
2.8998852273550964,0.5410830906369695,0.644751302632157,0.7873992412786857,0.0003353540069240097
3.803627403074251,0.048213068729776654,0.9322123161505594,1.2699131925597462,2.7193728833149156e-06
3.1945527556312636,1.8565311333472445,0.4356437366425849,0.6064275315229626,0.002507354848749068
2.6944485159677685,0.9454420891299258,0.8665736145343393,2.1472431839554464,0.0011703144123070487
0.5455533182539105,2.361843315171637,1.446076756221771,0.08413101874070135,0.029523401325787763
1.9692178534539964,3.2649821715019343,3.157153909295543,0.5748670413214282,0.06385158938169294
2.1738644359018156,1.8408741568499187,2.687619050494192,1.5724998546731361,0.015101943654799898
1.6895181357645639,3.4997455983952834,1.6673765687024986,3.7518479395257898,0.028086647498850797
0.6318010378545154,1.174247291243731,3.9114772956886243,2.974065406353544,0.009157954815132747
2.3184362341649494,3.7710582797582908,2.916350851330225,0.6120457972268776,0.07283308267552548
1.0260692062879457,2.34444138239479,2.741420548093203,0.286328561994175,0.041079924110435505
3.9437778971465303,1.4503558054351742,0.8347998028749786,3.139376513293723,0.0014830812204352866
3.660419738788115,1.3114195613352668,0.23167834089514408,3.5100481761001223,0.00034464501843326005
1.0059569008271874,3.1306608411711165,2.278015872493838,2.3396635158194523,0.047864665593821056
1.2667668647051684,0.9435632312982085,1.9252672966366446,3.9270005700988344,0.0025225532315190148
2.092931369285709,0.1411100655790048,1.1650646888479586,0.673869530760716,5.1743230126940056e-05
1.6117792711753653,2.132003580361177,0.01943043928318287,3.470357920330236,0.0001426728382789507
0.6000612573481791,2.951008143917654,3.705575414623828,3.608837969219623,0.049637768620430844
0.8558664451511896,2.8477981550396607,3.0012490459216568,2.3117325243269624,0.05027813355291195
3.3539663114271736,2.4924942932261964,0.21310989662479354,0.5364822759750766,0.00213163398115828
2.401876140875882,3.9778238822298846,1.7847650756003683,0.5130056016498354,0.05551533638013545
0.721416808153171,3.4722026006026163,1.6771514246744885,3.6748811706647455,0.03773710733102408
3.2216757729460936,3.61100571799076,1.439683426253155,1.3016064531174076,0.0269881097171637
1.5911521902537984,3.561090271257876,2.5115855680012604,3.330053634626286,0.04512516700920752
3.911108073795696,1.971238729269316,1.5116170104557913,3.2234956191871613,0.004702999508989255
2.9810123771790566,2.1260633832464824,0.3905763160932483,3.835272318628221,0.0017457455060823793
